Souce,Sink,Connected
371543,3762612,0
2242237,2435976,0
957352,2621359,0
1204592,60391,0
1868483,3513420,0
2877195,1859882,0
1291729,2874936,0
3874107,3297002,0
2020407,3626370,0
4478235,488113,0
4350093,4528507,0
1148301,4631683,0
2215943,4342906,0
1161843,1067820,0
4464366,627749,0
2663426,2511320,0
3558410,3259293,0
3936931,1408644,0
865480,2608438,0
1358070,3354781,0
505924,2121798,0
1971020,3335443,0
4577830,4424137,0
2742060,3682459,0
680843,2581400,0
3999968,55044,0
3136926,4260925,0
2095287,2488923,0
3824559,3874095,0
1519759,2397579,0
214930,2820491,0
1082088,1059817,0
4513294,4022782,0
2280736,212303,0
1885285,1575721,0
4616116,1913903,0
931647,269093,0
3976164,1016290,0
1345056,1399687,0
3337873,4628924,0
4433903,4097995,0
1405393,3617600,0
3843632,842710,0
4184235,2455101,0
390091,3577843,0
1234330,1079104,0
455284,4223094,0
422506,3303028,0
2072485,4264854,0
2611989,1124050,0
4720714,2267823,0
3513167,2122552,0
1460032,4146791,0
2517989,2551093,0
3529438,3906659,0
708784,3380446,0
342106,1526865,0
1281414,2828522,0
1642533,4010735,0
3827590,4262760,0
4116453,1055854,0
4684713,4845427,0
2609514,4165610,0
2832099,4002200,0
1833493,3183396,0
1531522,4595673,0
2628408,2233917,0
142116,2698184,0
1376558,3296153,0
2049170,143276,0
310867,1312609,0
2551943,2456166,0
2661703,339768,0
4258313,1355058,0
1508575,3936978,0
4107167,353956,0
4489467,2002949,0
2088214,1317799,0
593017,1134476,0
2976091,1026702,0
862491,3247364,0
3402168,959247,0
1164072,3171126,0
768987,133673,0
2027323,4768463,0
2180992,3401843,0
2524335,2735297,0
1792232,4413656,0
505396,4645078,0
4380419,62113,0
4452729,3720786,0
4538088,4164816,0
4128045,2007688,0
3955581,3833698,0
131122,3427460,0
1136417,4277166,0
2824347,3433241,0
4483378,2422368,0
3011867,789871,0
4311562,585782,0
3033247,4111690,0
3516713,1854023,0
1963765,1752294,0
1999261,3671138,0
3453432,3651674,0
1026510,3312310,0
4318358,2491727,0
4244067,2293188,0
4732459,165004,0
3764575,254693,0
2873352,2938577,0
1327440,2610201,0
3453534,3998824,0
4764472,4396042,0
4076988,4036181,0
4558551,1105233,0
1026702,3160345,0
90690,1604825,0
2099181,2658951,0
596849,480519,0
4313799,1473900,0
1381222,393300,0
4506946,4493292,0
1975212,2181677,0
4082872,722184,0
2315048,3070106,0
2998615,3884919,0
526580,2873731,0
25789,2680868,0
2518304,1441533,0
3703819,4124319,0
3739689,350886,0
3013317,1886213,0
2779604,1278808,0
3766831,2670467,0
2602990,2155585,0
4425914,3070486,0
4310710,3673235,0
3858906,2073177,0
4576952,101182,0
4319628,291319,0
3076404,3426029,0
2435840,889015,0
3012088,563467,0
2422755,2576942,0
1022211,2020889,0
3994502,4807025,0
4022726,224444,0
1602313,1676316,0
3190382,3959756,0
370075,885133,0
4743341,2510362,0
380525,4412312,0
1485526,4786573,0
563467,2222608,0
3544753,927357,0
2423903,3857369,0
4191624,2656184,0
1329262,1609289,0
970896,4273778,0
4317575,2263348,0
4113863,2753232,0
3588163,892900,0
2844234,253632,0
2013241,4131105,0
218061,3908382,0
922614,1972364,0
3525024,1990118,0
2885690,2874926,0
1458833,742568,0
4803027,3077751,0
4036962,2963996,0
2086310,499294,0
4150300,3471307,0
1118171,3664476,0
843625,4620647,0
4186227,856584,0
690657,313189,0
3593455,346224,0
3145943,3087312,0
424,4260238,0
2954449,2246563,0
2784278,1214878,0
104036,3449800,0
715005,2991394,0
2076394,408352,0
859558,2260223,0
3804486,564514,0
2545024,1501709,0
2097913,1675217,0
3162385,2507990,0
1721979,611257,0
1055370,2985725,0
3972777,935842,0
4266094,4641324,0
2887991,3206370,0
1491938,3881924,0
4790649,3657024,0
1512420,1373099,0
947580,4347620,0
3079499,224552,0
3469972,4784734,0
2474663,4124881,0
4553927,3369010,0
7575,3631701,0
477326,4243237,0
2494561,2205387,0
3477827,3462986,0
1503906,3826604,0
1706577,3622367,0
4128692,4583354,0
3180083,1254856,0
1726233,1049492,0
824046,136049,0
269832,4235788,0
4456292,2387274,0
4012258,4775491,0
4191126,679816,0
2969065,4137785,0
191747,3434262,0
2587055,1327916,0
2852098,1447698,0
2006508,4834043,0
3655158,1913147,0
1719651,1666166,0
466557,2234760,0
2571618,4672872,0
3534514,3299671,0
3667770,4213448,0
2237038,253110,0
4329629,3501099,0
3770190,3105196,0
4442661,2000270,0
3148661,1630583,0
2802260,550765,0
2702502,4720436,0
2548328,3438322,0
623728,4363166,0
1010431,268696,0
2933486,3545932,0
1695324,2337068,0
3686416,3723359,0
2926583,545973,0
4637516,4192979,0
2833239,3046080,0
4338803,2466924,0
151399,4816159,0
4820447,4182442,0
1859223,1276201,0
199525,3273498,0
2011502,518854,0
4494938,3474208,0
177710,4375774,0
559097,1482465,0
3872551,1264290,0
16461,3016838,0
1903351,4483329,0
2532313,2731548,0
342475,3435096,0
858030,3369159,0
2941537,4178310,0
3709763,2239775,0
926805,3290310,0
3674467,1159956,0
3618437,337565,0
101049,3126078,0
4061132,2764263,0
1026694,4665226,0
64001,2103532,0
3141926,101111,0
1832845,4090699,0
268979,1087997,0
2260223,1486484,0
3210484,1847529,0
4184858,2784265,0
150087,1337901,0
2768640,3190382,0
1085778,4277648,0
786220,2497739,0
4597942,3153525,0
1928371,2167167,0
3401715,3522612,0
2250707,945723,0
80983,63952,0
4277727,2651948,0
125828,1514257,0
2076969,20074,0
2018680,1682535,0
4569440,4365462,0
2532313,2882556,0
3481348,4066565,0
241327,3163172,0
902900,4263770,0
1607501,4465602,0
3596136,4190324,0
822996,3426420,0
3246911,4585064,0
3276332,3406582,0
1049150,4305638,0
3855745,4253945,0
3746108,740005,0
3809575,1212784,0
4074451,838916,0
1110548,413758,0
274343,1782185,0
1712952,1139936,0
2814285,4012927,0
3472132,3970488,0
2506906,1326176,0
3798457,891473,0
575926,4588500,0
1089205,4092595,0
1929339,131122,0
4039680,1284435,0
4171223,3699649,0
366753,2221997,0
4455845,2703019,0
945548,4258313,0
1491580,1137161,0
4393716,2931585,0
218011,2255438,0
634205,3344001,0
2304629,2024851,0
422198,1279954,0
1132043,1040423,0
3666158,150776,0
4065823,1268307,0
3438969,3991093,0
3110332,1700260,0
1522214,958972,0
4554501,3476145,0
759029,78520,0
2206017,3678530,0
3505086,1540331,0
1477959,1664456,0
1517774,2447399,0
35548,3658576,0
2363392,3813267,0
3047052,4809376,0
1796644,2792599,0
2160602,4604264,0
3793939,3845559,0
500323,4455250,0
2262812,4800677,0
785951,4230239,0
1934308,1152520,0
3821496,4675165,0
583493,3886671,0
4455897,2631457,0
2649052,4053996,0
2774191,3717737,0
3393598,2734271,0
1293726,3992759,0
3124289,1968442,0
905960,467790,0
823636,487572,0
1238341,3195581,0
1890475,2644445,0
1954262,9679,0
2637395,2116957,0
820075,808491,0
2697104,4597182,0
1337309,3431194,0
919101,4108056,0
3204429,1242191,0
4539500,3066444,0
908090,2154184,0
1326176,3798094,0
3669169,2319761,0
451941,483563,0
2793662,925412,0
343237,3310706,0
4591296,2504795,0
4529267,3334333,0
2533897,179584,0
2898122,3671415,0
4749043,4586814,0
4387754,1092178,0
3982440,1017713,0
2909560,76273,0
3845680,4820082,0
4001493,2778926,0
1161843,1653792,0
2883343,324401,0
976375,397980,0
3341679,2474997,0
69098,3950897,0
2935281,3647315,0
1687487,3443517,0
901918,2136581,0
3078428,3309345,0
3197491,4751368,0
1354993,1382416,0
281386,625199,0
3993002,3402281,0
3763685,556552,0
2140359,455163,0
1259141,4236713,0
2644445,2077429,0
270516,1578782,0
852119,2488181,0
2295414,1410733,0
2333226,4685979,0
1073334,317810,0
3104531,4747281,0
252832,1375105,0
392504,1039279,0
3849785,1685382,0
3376289,2645371,0
3714854,170119,0
1877897,2917270,0
2039813,2868454,0
3127905,1425353,0
4383159,1891994,0
2003844,725415,0
2953738,2886443,0
1373105,3174110,0
694708,4722505,0
1218663,3220545,0
4114513,3733050,0
4588328,2659868,0
2278898,1962069,0
3452178,3106886,0
3380223,940893,0
3940380,1873860,0
2607838,2171680,0
3783009,4791771,0
2201622,531097,0
835571,2258444,0
3650803,2966931,0
4819308,813047,0
3088810,4492828,0
2286845,3236953,0
3332816,1413767,0
3316318,4535365,0
3948267,3859425,0
3680706,3236672,0
4249702,4852465,0
2235307,2720785,0
2818721,1799854,0
4856038,4370293,0
624570,2175386,0
4141584,806317,0
4110137,1374853,0
1065016,3873956,0
4275612,1577652,0
3274853,3145827,0
442961,4851622,0
3960915,585180,0
57883,4194462,0
3764896,2410417,0
1998234,3290253,0
1961825,36757,0
3092395,3589234,0
1204347,3250989,0
3686262,3585785,0
2911256,3610611,0
4313144,1488087,0
2929309,3562643,0
221556,2846691,0
753964,2198214,0
3148661,1397017,0
103296,2712880,0
3804111,4579095,0
341963,3855395,0
2106111,3515875,0
1811344,4024578,0
1851210,3867017,0
2049070,1380819,0
2997980,1508782,0
3865046,4003042,0
1766203,1246601,0
2109429,3438447,0
3344001,1437899,0
1474907,1648899,0
1837247,4836574,0
4230923,310211,0
785523,337066,0
4181365,3985156,0
204902,2791235,0
1132778,2352840,0
3667019,3653797,0
2474462,1696960,0
1397922,2890274,0
3789363,4124353,0
4322839,623213,0
4084473,63217,0
221171,3823995,0
1803024,2510081,0
3145048,428888,0
2049170,1481236,0
3814805,3373263,0
1220879,4118556,0
3874026,180778,0
2134136,3351206,0
4797908,1239560,0
2560364,397612,0
2169549,2939875,0
4570354,6995,0
3700627,4118490,0
3249703,1985913,0
4679545,1598835,0
4665033,2876235,0
2103422,935722,0
3070965,2167167,0
2496928,4849080,0
3121685,1712194,0
1463245,102447,0
2790657,3855706,0
3000846,754927,0
4389708,3515436,0
4817391,421699,0
2437740,573881,0
2586954,823489,0
3579607,2715195,0
3938565,2515189,0
781386,420838,0
4255164,4123407,0
2686951,3319152,0
3742978,246754,0
2205623,4043999,0
564669,3458203,0
2168422,926805,0
977825,452662,0
1356559,4671494,0
2075202,1903913,0
168928,3921327,0
2596615,4458370,0
140154,3666348,0
2598733,3257861,0
4773676,471514,0
3369717,4422019,0
1402871,2558672,0
1852604,3606958,0
2631035,4775942,0
1039180,3042937,0
127150,2478900,0
2352225,1653570,0
1420569,2656342,0
246307,2680212,0
3963422,4477234,0
1250717,391037,0
1364265,1231216,0
3413057,2815386,0
2540580,1463033,0
1880895,307298,0
4330440,2263971,0
692511,520234,0
4350947,2629421,0
2449296,780796,0
3805443,4685851,0
3002655,3922391,0
3828711,2665129,0
2222602,308083,0
2105930,4300555,0
1198810,3588616,0
3992155,3375156,0
4161676,3819586,0
2354103,3011249,0
791325,3236322,0
1105573,2803396,0
200514,2604474,0
1372800,940074,0
2248555,950118,0
3991711,2963054,0
8356,1678282,0
260923,4725447,0
3964030,3667430,0
4551707,4353162,0
4273778,154376,0
2662076,1919947,0
3522260,2317417,0
3902008,1610295,0
288876,3027740,0
2961319,2493630,0
786719,4079659,0
2110164,3709618,0
4026715,4100575,0
1346500,2943465,0
2771741,4077540,0
2560686,3841245,0
4565705,1995601,0
4752211,851014,0
3726990,4145274,0
1441533,2843825,0
4858936,749709,0
4753857,1030926,0
3921926,2223957,0
1522672,101003,0
3443517,3130382,0
344692,4242338,0
1972472,2933486,0
4477234,527172,0
2808876,3394543,0
3873956,4750153,0
1657682,75124,0
3564448,2486330,0
736972,3307612,0
2068476,825374,0
1825102,389360,0
4279293,127123,0
3474197,3054046,0
1261249,1042349,0
3292794,3917525,0
4479486,4513294,0
3260920,3703306,0
3602662,4473657,0
4690191,143491,0
3332967,610672,0
3259293,4184858,0
3362362,278385,0
72508,336189,0
237311,4600134,0
3179236,4184687,0
3371263,2773819,0
450369,4313799,0
2031861,1627679,0
3200116,4184858,0
3914823,2845013,0
615,3976159,0
4011901,2097081,0
2357473,1602032,0
316379,4833005,0
2325781,2268558,0
1665119,3054046,0
2389021,3395510,0
2019716,4683676,0
4809350,2633743,0
2285083,4239208,0
1058440,2839397,0
3071788,3960714,0
1896842,3181857,0
4777220,2761354,0
3787195,1176424,0
3797553,1753829,0
1461710,2277589,0
515124,3209652,0
371769,3385454,0
73689,2988175,0
3352213,4254801,0
1862312,897723,0
1949681,4055,0
2142982,3074004,0
190911,4297349,0
2268771,3327588,0
1223102,1864285,0
4311665,3870640,0
4586814,4789443,0
3534354,2770764,0
3458203,2811861,0
1408644,4201547,0
4194462,3784825,0
3414155,31480,0
4200722,3551419,0
1518443,4667871,0
3188737,927070,0
4454753,1266825,0
31184,1489713,0
3067487,3886671,0
2316844,2998308,0
4162108,3723588,0
4652160,3211945,0
3960767,4452467,0
3957676,13205,0
3136575,4671956,0
3986183,4191959,0
2979112,2255980,0
1583053,3508423,0
712668,348017,0
1498543,651186,0
2155768,3113986,0
423386,4093168,0
810991,2894146,0
3904793,4281508,0
516230,2376850,0
1163631,4683006,0
2945940,1644258,0
4330086,3459107,0
1184666,2211000,0
2921320,3361038,0
1237392,1482716,0
2458388,911998,0
2113071,206248,0
2895659,4126236,0
123591,1525155,0
2898081,3016824,0
4648709,3750697,0
4055,3078383,0
3979785,2452484,0
1753829,2066994,0
4789776,842202,0
2250898,93679,0
4754413,2730650,0
3857652,806553,0
2160602,2896442,0
4265983,1418628,0
4188810,3811148,0
982524,1418817,0
2853656,4776931,0
9273,1121466,0
3195918,1939607,0
3776203,1614710,0
3635055,4301875,0
1442524,728591,0
2622693,93005,0
745080,1183021,0
1808809,4403082,0
2781548,3061859,0
3904947,517321,0
3660371,2651948,0
3579664,2037529,0
4413707,2435676,0
136846,4098583,0
2947741,173719,0
4475809,1074242,0
347216,650937,0
4342906,4457278,0
2719115,1417486,0
2380118,2483231,0
3669228,3056079,0
2838369,948909,0
2869768,1388968,0
2596475,746993,0
1345795,3911827,0
3352693,4314362,0
509044,2466026,0
4319628,891997,0
4554711,844789,0
1415986,208239,0
4702026,1148355,0
1422616,3473497,0
1346500,1750510,0
734938,2456035,0
1228235,987400,0
3803761,876888,0
1985258,477735,0
1007626,1026468,0
3570694,3706782,0
712512,1101668,0
4683198,2840444,0
375168,710142,0
3895598,679187,0
4289016,1088560,0
734992,3045986,0
2518628,1443964,0
4179778,3806557,0
2814754,2771452,0
974025,4727122,0
36246,1645172,0
352777,1172989,0
2129573,4658480,0
3407739,4499487,0
263243,3005736,0
2016895,603426,0
1192957,2071061,0
477770,1648899,0
3811992,2202272,0
3557674,2093176,0
2769247,2971250,0
3362962,2765897,0
2652181,2549,0
3380963,2220503,0
37666,4631338,0
1878418,1114691,0
4612050,2847128,0
1169717,3784658,0
2835662,2201622,0
1651467,659461,0
3722127,3945204,0
1130149,2810078,0
2671351,2650635,0
1737233,4486555,0
629176,448823,0
2568017,2293169,0
4493972,597359,0
732138,4295374,0
4061291,1703476,0
734202,624193,0
1263925,2253588,0
4011460,607295,0
362221,1740332,0
2618969,1838786,0
16028,2444511,0
1574903,2664795,0
1851023,4855899,0
2153824,3100903,0
2744226,1274654,0
1041665,4479499,0
1192569,1710526,0
2957222,4252943,0
1830328,2014426,0
2868729,4197115,0
2059579,1542490,0
4584728,4762542,0
2331085,637362,0
4057145,1812011,0
499695,4598440,0
1174967,2317831,0
1421104,2266235,0
753505,4569591,0
3422847,4109560,0
3552393,2177371,0
1316079,4516055,0
2147508,2098521,0
226897,1166818,0
1136657,854458,0
4138835,2237380,0
1269322,4200415,0
4040310,393757,0
1681550,2245414,0
4711900,3875143,0
4194442,307495,0
4766261,3388892,0
1093086,3338967,0
2908239,540060,0
2191593,420678,0
1174864,2991365,0
1363651,3427354,0
1477037,2370305,0
1890312,4390967,0
1824506,3850358,0
1498560,148196,0
3214317,2260742,0
1379550,3090924,0
1921136,2909144,0
4308422,4554070,0
4552711,1256566,0
4753716,160587,0
3672963,92862,0
1316518,616832,0
1232189,3027536,0
224444,3584616,0
3135636,781853,0
3964155,443803,0
3400944,4589592,0
3330737,2021996,0
854017,3761181,0
1997193,968301,0
920897,3542427,0
466302,1598465,0
504437,3346369,0
2340952,2565395,0
297727,2715082,0
865226,3847831,0
3235648,1583053,0
1350225,2153519,0
4524253,2221997,0
4665842,742195,0
2170218,2129417,0
914653,4662311,0
1418817,1514261,0
3888463,3357301,0
4731279,3150928,0
2058283,3722910,0
2700596,1602251,0
4334195,763170,0
1782204,1966497,0
1317219,3431777,0
2306328,3678831,0
228668,2484334,0
8784,4576506,0
1958035,4613928,0
4360338,271297,0
453257,2089379,0
2797722,3007594,0
194391,2044671,0
2029187,136049,0
1856043,3064115,0
2745047,3728872,0
1716355,1666005,0
1066799,2773815,0
2319463,1464847,0
2931315,1438125,0
1918667,2068568,0
268519,2923876,0
1905607,1311826,0
4034399,597626,0
2548340,2909823,0
2717232,4799961,0
135756,2370589,0
1494528,3318277,0
4613298,3490801,0
582179,4300555,0
3895858,3907390,0
747554,114136,0
137753,4742679,0
431297,1836995,0
4130761,4703094,0
3601207,2095775,0
515038,4358480,0
2049477,4772162,0
1732618,3340531,0
368169,3276201,0
3441706,4406065,0
2113387,2632881,0
3172949,3636084,0
4634976,2818557,0
4433892,4034554,0
125872,3569631,0
2849987,3886598,0
2499184,2877648,0
1092555,4134452,0
3737661,4079340,0
4235544,776221,0
2353518,1541421,0
4602211,3165403,0
2433038,1944893,0
3994502,1989064,0
3075034,4772392,0
1337110,3529137,0
16658,3316615,0
3738664,1029637,0
1592792,883626,0
2147324,1442317,0
981738,3422836,0
4484867,706811,0
877557,4116453,0
2058283,4180144,0
156232,2556640,0
4721899,294555,0
154575,3544931,0
1860472,992063,0
2520280,2843058,0
46090,4600111,0
2359084,4030590,0
2906469,1345795,0
2303263,397607,0
2654062,349059,0
4315961,52681,0
116792,3578274,0
4541758,2253314,0
3207771,4529267,0
2299891,4524514,0
378822,2749135,0
1771605,2950606,0
4335538,4376698,0
966129,3413498,0
38993,1276768,0
861611,1812313,0
2416078,437661,0
3192976,4099040,0
1801015,3870584,0
884439,4753133,0
4433903,2261309,0
3746077,4475906,0
4297710,2844371,0
3503374,2691754,0
2980277,3376943,0
4247783,3845559,0
1896851,3437912,0
3669228,2416078,0
1184055,1383809,0
1177839,2259601,0
863352,3017013,0
1508397,2197254,0
91410,1529187,0
1219636,2885734,0
1488238,3434826,0
1865627,4586444,0
4202477,2444358,0
1653156,3266346,0
336035,3687254,0
2917512,4486605,0
3783905,4816241,0
4311878,2708521,0
369760,1914432,0
4793999,2612711,0
1989230,4356272,0
